biological_process_id,biological_process_name,associated_gene_wb_ids,count,splits
GO:0030032,lamellipodium assembly,"WBGene00003243,WBGene00006839",2,none
GO:0030033,microvillus assembly,"WBGene00000067,WBGene00000917",2,none
GO:0030036,actin cytoskeleton organization,"WBGene00000066,WBGene00000199,WBGene00000201,WBGene00000228,WBGene00000292,WBGene00000293,WBGene00000415,WBGene00000416,WBGene00000426,WBGene00000872,WBGene00001132,WBGene00001559,WBGene00003932,WBGene00004011,WBGene00004855,WBGene00004951,WBGene00006754,WBGene00006771,WBGene00006788,WBGene00006803,WBGene00006882,WBGene00006958,WBGene00009174,WBGene00014262,WBGene00015216,WBGene00016006,WBGene00016800,WBGene00017644,WBGene00018208,WBGene00018976,WBGene00019064,WBGene00019102,WBGene00019832,WBGene00019871,WBGene00021698,WBGene00022048",36,none
GO:0030041,actin filament polymerization,"WBGene00000204,WBGene00000872,WBGene00008615,WBGene00008848,WBGene00013653,WBGene00019030,WBGene00019125,WBGene00020259,WBGene00020553,WBGene00021170,WBGene00044379",11,none
GO:0030042,actin filament depolymerization,"WBGene00000417,WBGene00000418,WBGene00000423,WBGene00001170,WBGene00006794,WBGene00006810,WBGene00010259,WBGene00010593,WBGene00010685,WBGene00018187,WBGene00302980",11,none
GO:0030043,actin filament fragmentation,WBGene00006794,1,none
GO:0030047,actin modification,WBGene00022173,1,none
GO:0030048,actin filament-based movement,"WBGene00002038,WBGene00002039,WBGene00002041,WBGene00004969",4,none
GO:0030050,vesicle transport along actin filament,WBGene00002178,1,none
GO:0030070,insulin processing,"WBGene00001172,WBGene00002232",2,none
GO:0030091,protein repair,WBGene00018419,1,none
GO:0030100,regulation of endocytosis,"WBGene00000845,WBGene00000846,WBGene00006777,WBGene00006932,WBGene00010500,WBGene00018467",6,none
GO:0030111,regulation of Wnt signaling pathway,"WBGene00003478,WBGene00012230,WBGene00019814",3,none
GO:0030148,sphingolipid biosynthetic process,"WBGene00001239,WBGene00001240,WBGene00001241,WBGene00001242,WBGene00001243,WBGene00001244,WBGene00001245,WBGene00001246,WBGene00001247,WBGene00011205,WBGene00013197,WBGene00017996,WBGene00020517,WBGene00021367",14,none
GO:0030149,sphingolipid catabolic process,"WBGene00004981,WBGene00006418,WBGene00012105,WBGene00022427",4,none
GO:0030150,protein import into mitochondrial matrix,"WBGene00001039,WBGene00001811,WBGene00007686,WBGene00007927,WBGene00008857,WBGene00008860,WBGene00009092,WBGene00009313,WBGene00009734,WBGene00011897,WBGene00017069,WBGene00017119,WBGene00018723,WBGene00018934,WBGene00020383,WBGene00022722,WBGene00022783,WBGene00050893",18,none
GO:0030154,cell differentiation,"WBGene00000149,WBGene00000168,WBGene00000431,WBGene00000432,WBGene00000434,WBGene00000435,WBGene00000438,WBGene00000441,WBGene00000445,WBGene00000446,WBGene00000447,WBGene00000449,WBGene00000450,WBGene00000451,WBGene00000457,WBGene00000462,WBGene00000463,WBGene00000464,WBGene00000479,WBGene00000561,WBGene00000584,WBGene00000770,WBGene00000792,WBGene00000813,WBGene00000814,WBGene00000815,WBGene00000816,WBGene00000817,WBGene00000818,WBGene00000870,WBGene00000880,WBGene00000894,WBGene00000899,WBGene00000904,WBGene00000908,WBGene00000910,WBGene00000935,WBGene00001078,WBGene00001096,WBGene00001182,WBGene00001208,WBGene00001210,WBGene00001250,WBGene00001303,WBGene00001377,WBGene00001401,WBGene00001402,WBGene00001411,WBGene00001412,WBGene00001413,WBGene00001414,WBGene00001434,WBGene00001435,WBGene00001436,WBGene00001438,WBGene00001440,WBGene00001441,WBGene00001442,WBGene00001484,WBGene00001487,WBGene00001526,WBGene00001595,WBGene00001598,WBGene00001599,WBGene00001600,WBGene00001609,WBGene00001746,WBGene00001834,WBGene00001948,WBGene00001950,WBGene00001953,WBGene00001957,WBGene00001980,WBGene00002059,WBGene00002141,WBGene00002187,WBGene00002193,WBGene00002198,WBGene00002204,WBGene00002208,WBGene00002244,WBGene00002246,WBGene00002278,WBGene00002601,WBGene00002694,WBGene00002957,WBGene00002990,WBGene00003001,WBGene00003011,WBGene00003017,WBGene00003018,WBGene00003020,WBGene00003030,WBGene00003043,WBGene00003047,WBGene00003100,WBGene00003112,WBGene00003123,WBGene00003144,WBGene00003182,WBGene00003186,WBGene00003218,WBGene00003254,WBGene00003401,WBGene00003507,WBGene00003600,WBGene00003601,WBGene00003606,WBGene00003607,WBGene00003609,WBGene00003613,WBGene00003616,WBGene00003628,WBGene00003630,WBGene00003637,WBGene00003638,WBGene00003639,WBGene00003650,WBGene00003654,WBGene00003657,WBGene00003658,WBGene00003659,WBGene00003675,WBGene00003681,WBGene00003683,WBGene00003690,WBGene00003691,WBGene00003704,WBGene00003706,WBGene00003708,WBGene00003710,WBGene00003719,WBGene00003726,WBGene00003727,WBGene00003914,WBGene00003918,WBGene00003919,WBGene00003921,WBGene00003931,WBGene00003976,WBGene00003992,WBGene00003993,WBGene00004011,WBGene00004013,WBGene00004034,WBGene00004048,WBGene00004078,WBGene00004134,WBGene00004185,WBGene00004214,WBGene00004239,WBGene00004241,WBGene00004242,WBGene00004243,WBGene00004244,WBGene00004245,WBGene00004698,WBGene00004699,WBGene00004702,WBGene00004703,WBGene00004745,WBGene00004746,WBGene00004751,WBGene00004767,WBGene00004786,WBGene00004856,WBGene00004857,WBGene00004858,WBGene00004889,WBGene00004949,WBGene00004958,WBGene00004960,WBGene00004962,WBGene00004964,WBGene00004965,WBGene00004971,WBGene00004973,WBGene00004975,WBGene00005077,WBGene00005078,WBGene00006363,WBGene00006380,WBGene00006445,WBGene00006462,WBGene00006575,WBGene00006604,WBGene00006605,WBGene00006606,WBGene00006623,WBGene00006744,WBGene00006781,WBGene00006786,WBGene00006787,WBGene00006790,WBGene00006798,WBGene00006818,WBGene00006827,WBGene00006832,WBGene00006853,WBGene00006874,WBGene00006888,WBGene00006938,WBGene00006940,WBGene00006962,WBGene00007028,WBGene00007413,WBGene00007417,WBGene00007546,WBGene00007547,WBGene00007907,WBGene00008095,WBGene00008221,WBGene00008999,WBGene00009039,WBGene00009160,WBGene00009163,WBGene00009231,WBGene00009257,WBGene00009455,WBGene00009479,WBGene00010280,WBGene00010712,WBGene00010868,WBGene00010991,WBGene00011097,WBGene00011098,WBGene00011099,WBGene00011100,WBGene00011327,WBGene00011803,WBGene00012010,WBGene00012011,WBGene00012172,WBGene00012676,WBGene00012832,WBGene00013122,WBGene00013139,WBGene00013355,WBGene00013475,WBGene00013583,WBGene00014813,WBGene00015395,WBGene00015396,WBGene00015397,WBGene00015429,WBGene00015497,WBGene00015705,WBGene00015716,WBGene00015981,WBGene00016029,WBGene00016085,WBGene00016104,WBGene00016192,WBGene00016462,WBGene00016600,WBGene00016798,WBGene00016865,WBGene00016954,WBGene00016960,WBGene00016975,WBGene00017198,WBGene00017598,WBGene00017601,WBGene00017687,WBGene00017733,WBGene00017736,WBGene00017787,WBGene00018446,WBGene00018572,WBGene00018586,WBGene00018999,WBGene00019081,WBGene00019543,WBGene00019608,WBGene00019816,WBGene00019864,WBGene00019883,WBGene00020003,WBGene00020097,WBGene00020187,WBGene00020289,WBGene00020368,WBGene00020423,WBGene00020600,WBGene00020659,WBGene00020748,WBGene00021113,WBGene00021417,WBGene00021635,WBGene00021793,WBGene00021848,WBGene00022242,WBGene00022257,WBGene00022381,WBGene00022423,WBGene00022780,WBGene00023417,WBGene00023497,WBGene00023498,WBGene00044067,WBGene00044564,WBGene00077712,WBGene00304788",303,none
GO:0030155,regulation of cell adhesion,"WBGene00000417,WBGene00000418,WBGene00001165,WBGene00001174,WBGene00003111,WBGene00004860,WBGene00006870,WBGene00021012",8,none
GO:0030162,regulation of proteolysis,"WBGene00003209,WBGene00003587,WBGene00011815,WBGene00013689,WBGene00015567,WBGene00016803,WBGene00018137",7,none
GO:0030163,protein catabolic process,"WBGene00000247,WBGene00000255,WBGene00000417,WBGene00000838,WBGene00000846,WBGene00003209,WBGene00004092,WBGene00006721,WBGene00006722,WBGene00006723,WBGene00006923,WBGene00008946,WBGene00010428,WBGene00010882,WBGene00011264,WBGene00011815,WBGene00013541,WBGene00013689,WBGene00015567,WBGene00016326,WBGene00016391,WBGene00016803,WBGene00018137,WBGene00018294",24,none
GO:0030166,proteoglycan biosynthetic process,"WBGene00005021,WBGene00005024,WBGene00017244,WBGene00044355",4,none
GO:0030174,regulation of DNA-templated DNA replication initiation,WBGene00000413,1,none
GO:0030177,positive regulation of Wnt signaling pathway,"WBGene00000156,WBGene00003246,WBGene00010993,WBGene00020500",4,none
GO:0030178,negative regulation of Wnt signaling pathway,"WBGene00000156,WBGene00004202,WBGene00007351,WBGene00010497,WBGene00022069,WBGene00023404",6,none
GO:0030182,neuron differentiation,"WBGene00000429,WBGene00000430,WBGene00000433,WBGene00000434,WBGene00000435,WBGene00000438,WBGene00000439,WBGene00000446,WBGene00000452,WBGene00000453,WBGene00000476,WBGene00000483,WBGene00000561,WBGene00000857,WBGene00000858,WBGene00000914,WBGene00001188,WBGene00001208,WBGene00001210,WBGene00001400,WBGene00001950,WBGene00001958,WBGene00002181,WBGene00002299,WBGene00002987,WBGene00002988,WBGene00002993,WBGene00003000,WBGene00003029,WBGene00003167,WBGene00003395,WBGene00003701,WBGene00004771,WBGene00004949,WBGene00004950,WBGene00006652,WBGene00006654,WBGene00006778,WBGene00007984,WBGene00009743,WBGene00009834,WBGene00012584,WBGene00013795,WBGene00016716,WBGene00018022,WBGene00018152,WBGene00020368,WBGene00022388,WBGene00044032",49,none
GO:0030198,extracellular matrix organization,"WBGene00000082,WBGene00000083,WBGene00000527,WBGene00000674,WBGene00000689,WBGene00000708,WBGene00000885,WBGene00001263,WBGene00001403,WBGene00001650,WBGene00002280,WBGene00003242,WBGene00009162,WBGene00009958,WBGene00010423,WBGene00010524,WBGene00012364,WBGene00015865,WBGene00015993,WBGene00016283,WBGene00019212,WBGene00020567,WBGene00020646,WBGene00194737",24,none
GO:0030199,collagen fibril organization,"WBGene00000083,WBGene00002497,WBGene00013531",3,none
GO:0030203,glycosaminoglycan metabolic process,WBGene00020509,1,none
GO:0030207,chondroitin sulfate proteoglycan catabolic process,WBGene00011923,1,none
GO:0030210,heparin proteoglycan biosynthetic process,"WBGene00002003,WBGene00002028,WBGene00005024",3,none
GO:0030214,hyaluronan catabolic process,WBGene00011923,1,none
GO:0030238,male sex determination,"WBGene00001412,WBGene00001413,WBGene00001842,WBGene00006962",4,none
GO:0030239,myofibril assembly,"WBGene00001443,WBGene00003931,WBGene00006582,WBGene00006787,WBGene00006823,WBGene00006827",6,none
GO:0030240,skeletal muscle thin filament assembly,"WBGene00003934,WBGene00006794,WBGene00006810,WBGene00302980",4,none
GO:0030241,skeletal muscle myosin thick filament assembly,"WBGene00004357,WBGene00006754,WBGene00006789,WBGene00006820",4,none
GO:0030258,lipid modification,"WBGene00003394,WBGene00007446,WBGene00008806,WBGene00016934,WBGene00020115",5,none
GO:0030261,chromosome condensation,"WBGene00000099,WBGene00000249,WBGene00000837,WBGene00001085,WBGene00001086,WBGene00001087,WBGene00001833,WBGene00001852,WBGene00001853,WBGene00001854,WBGene00001855,WBGene00001856,WBGene00001857,WBGene00001898,WBGene00003367,WBGene00004874,WBGene00009254,WBGene00011995,WBGene00016202",19,none
GO:0030299,intestinal cholesterol absorption,"WBGene00003561,WBGene00003562",2,none
GO:0030301,cholesterol transport,"WBGene00003561,WBGene00003562",2,none
GO:0030307,positive regulation of cell growth,"WBGene00000911,WBGene00003209,WBGene00004856,WBGene00004858,WBGene00004859,WBGene00020109",6,none
GO:0030308,negative regulation of cell growth,"WBGene00001173,WBGene00004727",2,none
GO:0030317,flagellated sperm motility,"WBGene00007505,WBGene00086546",2,none
GO:0030334,regulation of cell migration,"WBGene00000156,WBGene00000238,WBGene00000424,WBGene00000426,WBGene00000435,WBGene00000585,WBGene00000905,WBGene00001185,WBGene00001188,WBGene00001194,WBGene00001207,WBGene00001834,WBGene00002003,WBGene00002029,WBGene00002173,WBGene00002881,WBGene00003000,WBGene00003006,WBGene00003056,WBGene00003071,WBGene00003072,WBGene00003102,WBGene00003111,WBGene00003238,WBGene00003243,WBGene00003246,WBGene00003247,WBGene00003248,WBGene00003252,WBGene00003254,WBGene00003258,WBGene00003478,WBGene00003479,WBGene00003576,WBGene00003657,WBGene00004047,WBGene00004048,WBGene00004063,WBGene00004774,WBGene00004945,WBGene00006746,WBGene00006769,WBGene00006775,WBGene00006776,WBGene00006815,WBGene00006816,WBGene00006874,WBGene00008684,WBGene00009119,WBGene00010556,WBGene00010641,WBGene00012230,WBGene00015429,WBGene00016601,WBGene00019102,WBGene00019481,WBGene00019820,WBGene00020094,WBGene00020496,WBGene00021784,WBGene00022121",61,none
GO:0030335,positive regulation of cell migration,"WBGene00003111,WBGene00003245,WBGene00004249,WBGene00004889,WBGene00004890,WBGene00006788,WBGene00012230",7,none
GO:0030336,negative regulation of cell migration,"WBGene00000018,WBGene00003967,WBGene00004308,WBGene00004309,WBGene00006406,WBGene00008382,WBGene00009977,WBGene00086554",8,none
GO:0030368,interleukin-17 receptor activity,"WBGene00013415,WBGene00018960",2,none
GO:0030371,translation repressor activity,"WBGene00001482,WBGene00003026,WBGene00003312,WBGene00003559,WBGene00022538",5,none
GO:0030388,"fructose 1,6-bisphosphate metabolic process","WBGene00001404,WBGene00008230,WBGene00011474,WBGene00017166,WBGene00022199",5,none
GO:0030421,defecation,"WBGene00000084,WBGene00000086,WBGene00000088,WBGene00000229,WBGene00000802,WBGene00001373,WBGene00001395,WBGene00001465,WBGene00001468,WBGene00001651,WBGene00001795,WBGene00001844,WBGene00002148,WBGene00002173,WBGene00002234,WBGene00002988,WBGene00003831,WBGene00003943,WBGene00004014,WBGene00004015,WBGene00004897,WBGene00004921,WBGene00006444,WBGene00006498,WBGene00006750,WBGene00006755,WBGene00006831,WBGene00007047,WBGene00012857,WBGene00013258,WBGene00022717",31,none
GO:0030422,siRNA processing,"WBGene00000939,WBGene00001214,WBGene00003508,WBGene00004324,WBGene00004326,WBGene00004508,WBGene00004509,WBGene00004510,WBGene00004880,WBGene00004883,WBGene00008400,WBGene00009052,WBGene00010280,WBGene00011959,WBGene00013596,WBGene00015349,WBGene00015504,WBGene00019971,WBGene00021419,WBGene00022620",20,none
GO:0030431,sleep,"WBGene00000068,WBGene00000912,WBGene00001173,WBGene00001445,WBGene00001454,WBGene00001461,WBGene00001464,WBGene00002178,WBGene00002246,WBGene00002299,WBGene00002992,WBGene00003001,WBGene00003746,WBGene00003807,WBGene00004038,WBGene00006755,WBGene00009780,WBGene00015735,WBGene00015803,WBGene00018115,WBGene00019424,WBGene00019662,WBGene00019663,WBGene00020114,WBGene00020317,WBGene00020586,WBGene00044138,WBGene00044176,WBGene00044387,WBGene00206364",30,none
GO:0030473,nuclear migration along microtubule,"WBGene00002215,WBGene00003052,WBGene00006815,WBGene00006816,WBGene00006840,WBGene00011994",6,none
GO:0030488,tRNA methylation,"WBGene00007581,WBGene00009557,WBGene00009586,WBGene00009769,WBGene00009770,WBGene00009944,WBGene00010846,WBGene00011281,WBGene00012192,WBGene00012205,WBGene00013026,WBGene00014120,WBGene00016014,WBGene00016448,WBGene00020498,WBGene00021686,WBGene00022361,WBGene00022420,WBGene00194707",19,none
GO:0030490,maturation of SSU-rRNA,"WBGene00001601,WBGene00003080,WBGene00004497,WBGene00007312,WBGene00008934,WBGene00010896,WBGene00011032,WBGene00013688,WBGene00014012,WBGene00017435,WBGene00018679,WBGene00019698,WBGene00021660,WBGene00021843",14,none
GO:0030497,fatty acid elongation,"WBGene00001394,WBGene00002891,WBGene00006435,WBGene00007363,WBGene00007364,WBGene00008678,WBGene00011205,WBGene00020517",8,none
GO:0030509,BMP signaling pathway,"WBGene00000899,WBGene00000900,WBGene00000910,WBGene00000936,WBGene00004856,WBGene00004857,WBGene00004858,WBGene00004860,WBGene00022154",9,none
GO:0030510,regulation of BMP signaling pathway,WBGene00022154,1,none
GO:0030511,positive regulation of transforming growth factor beta receptor signaling pathway,"WBGene00000907,WBGene00000936,WBGene00004857,WBGene00004860,WBGene00006324,WBGene00006600,WBGene00006638,WBGene00006721,WBGene00017699,WBGene00020649",10,none
GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,"WBGene00000262,WBGene00000484,WBGene00000485,WBGene00001173,WBGene00003056,WBGene00006742",6,none
GO:0030513,positive regulation of BMP signaling pathway,"WBGene00000900,WBGene00006640,WBGene00006776,WBGene00010160,WBGene00023491",5,none
GO:0030514,negative regulation of BMP signaling pathway,"WBGene00000900,WBGene00000901,WBGene00002275,WBGene00003055,WBGene00003056,WBGene00004862,WBGene00019006",7,none
GO:0030516,regulation of axon extension,"WBGene00000440,WBGene00000907,WBGene00004719,WBGene00006525,WBGene00006526,WBGene00006654,WBGene00006786,WBGene00006802,WBGene00006808,WBGene00006831,WBGene00009977",11,none
GO:0030517,negative regulation of axon extension,"WBGene00001499,WBGene00004457,WBGene00006843,WBGene00011953,WBGene00017195",5,none
GO:0030522,intracellular receptor signaling pathway,"WBGene00000095,WBGene00000096,WBGene00000908,WBGene00001400,WBGene00003600,WBGene00003601,WBGene00003606,WBGene00003607,WBGene00003609,WBGene00003613,WBGene00003616,WBGene00003622,WBGene00003623,WBGene00003628,WBGene00003629,WBGene00003630,WBGene00003633,WBGene00003637,WBGene00003638,WBGene00003639,WBGene00003650,WBGene00003654,WBGene00003657,WBGene00003658,WBGene00003659,WBGene00003675,WBGene00003681,WBGene00003683,WBGene00003690,WBGene00003691,WBGene00003701,WBGene00003704,WBGene00003706,WBGene00003708,WBGene00003710,WBGene00003719,WBGene00003726,WBGene00003727,WBGene00003854,WBGene00004786,WBGene00006790,WBGene00007546,WBGene00007547,WBGene00008221,WBGene00011097,WBGene00011098,WBGene00011099,WBGene00011100,WBGene00013795,WBGene00015395,WBGene00015396,WBGene00015397,WBGene00015497,WBGene00015705,WBGene00016126,WBGene00016975,WBGene00017198,WBGene00017787,WBGene00019816,WBGene00020748,WBGene00021417,WBGene00021848,WBGene00022374,WBGene00022423",64,none
GO:0030534,adult behavior,WBGene00000536,1,none
GO:0030536,larval feeding behavior,"WBGene00000067,WBGene00000812,WBGene00000897,WBGene00000898,WBGene00000900,WBGene00000903,WBGene00001133,WBGene00001172,WBGene00001173,WBGene00001189,WBGene00006767",11,none
